Running compare_preferences with the following options:
Using distance function Jensen-Shannon
Using sites [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498]
Running in output directory /fh/fast/bloom_j/grp/mapmuts/examples/2015_NP_homolog_comparison/compare_prefs_output/
Performing comparisons between the following pairs of groups:

Comparison #1:
Comparing Aichi/1968 previous study vs Aichi/1968 current study
Preference files for Aichi/1968 previous study: ['Aichi68A_replicate_1_prefs.txt', 'Aichi68A_replicate_2_prefs.txt', 'Aichi68A_replicate_3_prefs.txt', 'Aichi68A_replicate_4_prefs.txt', 'Aichi68B_replicate_1_prefs.txt', 'Aichi68B_replicate_2_prefs.txt', 'Aichi68B_replicate_3_prefs.txt', 'Aichi68B_replicate_4_prefs.txt']
Preference files for Aichi/1968 current study: ['Aichi68C_replicate_1_prefs.txt', 'Aichi68C_replicate_2_prefs.txt']
----------------

Comparison #2:
Comparing Aichi/1968 vs PR/1934
Preference files for Aichi/1968: ['Aichi68A_replicate_1_prefs.txt', 'Aichi68A_replicate_2_prefs.txt', 'Aichi68A_replicate_3_prefs.txt', 'Aichi68A_replicate_4_prefs.txt', 'Aichi68B_replicate_1_prefs.txt', 'Aichi68B_replicate_2_prefs.txt', 'Aichi68B_replicate_3_prefs.txt', 'Aichi68B_replicate_4_prefs.txt', 'Aichi68C_replicate_1_prefs.txt', 'Aichi68C_replicate_2_prefs.txt']
Preference files for PR/1934: ['PR8_replicate_1_prefs.txt', 'PR8_replicate_2_prefs.txt', 'PR8_replicate_3_prefs.txt']
----------------

Comparison #3:
Comparing Aichi/1968 vs HA
Preference files for Aichi/1968: ['Aichi68A_replicate_1_prefs.txt_stripped', 'Aichi68A_replicate_2_prefs.txt_stripped', 'Aichi68A_replicate_3_prefs.txt_stripped', 'Aichi68A_replicate_4_prefs.txt_stripped', 'Aichi68B_replicate_1_prefs.txt_stripped', 'Aichi68B_replicate_2_prefs.txt_stripped', 'Aichi68B_replicate_3_prefs.txt_stripped', 'Aichi68B_replicate_4_prefs.txt_stripped', 'Aichi68C_replicate_1_prefs.txt_stripped', 'Aichi68C_replicate_2_prefs.txt_stripped']
Preference files for HA: ['WSN_HA_rep1_prefs.txt_stripped', 'WSN_HA_rep2_prefs.txt_stripped', 'WSN_HA_rep3_prefs.txt_stripped']
----------------

Beginning comparision: Aichi/1968 previous study vs Aichi/1968 current study
Found r_diff of 0.206897 for scaling parameter of 5.640000.
Found r_diff of 0.201497 for scaling parameter of 5.660000.
Found r_diff of 0.204026 for scaling parameter of 5.680000.
Found r_diff of 0.208869 for scaling parameter of 5.700000.
Found r_diff of 0.201212 for scaling parameter of 5.720000.
Found r_diff of 0.202366 for scaling parameter of 5.740000.
Found r_diff of 0.203755 for scaling parameter of 5.760000.
Found r_diff of 0.202262 for scaling parameter of 5.780000.
Found r_diff of 0.200287 for scaling parameter of 5.800000.
Found r_diff of 0.187615 for scaling parameter of 5.820000.
Found r_diff of 0.201384 for scaling parameter of 5.840000.
Found r_diff of 0.206122 for scaling parameter of 5.860000.
Found r_diff of 0.207978 for scaling parameter of 5.880000.
Found r_diff of 0.200924 for scaling parameter of 5.900000.
Found r_diff of 0.197862 for scaling parameter of 5.920000.
Found r_diff of 0.199256 for scaling parameter of 5.940000.
Found r_diff of 0.196162 for scaling parameter of 5.960000.
Found r_diff of 0.198463 for scaling parameter of 5.980000.
Found r_diff of 0.202655 for scaling parameter of 6.000000.
Found r_diff of 0.192698 for scaling parameter of 6.020000.
Found r_diff of 0.194530 for scaling parameter of 6.040000.
Found r_diff of 0.197820 for scaling parameter of 6.060000.
Found r_diff of 0.199944 for scaling parameter of 6.080000.
Found r_diff of 0.185186 for scaling parameter of 6.100000.
Found r_diff of 0.187891 for scaling parameter of 6.120000.
Found r_diff of 0.187348 for scaling parameter of 6.140000.
Found r_diff of 0.191526 for scaling parameter of 6.160000.
Found r_diff of 0.196750 for scaling parameter of 6.180000.
Found r_diff of 0.193452 for scaling parameter of 6.200000.
Found r_diff of 0.188555 for scaling parameter of 6.220000.
Found r_diff of 0.188008 for scaling parameter of 6.240000.
Found r_diff of 0.190882 for scaling parameter of 6.260000.
Found r_diff of 0.184159 for scaling parameter of 6.280000.
Found r_diff of 0.187078 for scaling parameter of 6.300000.
Found r_diff of 0.181134 for scaling parameter of 6.320000.
Found r_diff of 0.190203 for scaling parameter of 6.340000.
Found r_diff of 0.182115 for scaling parameter of 6.360000.
Found r_diff of 0.186345 for scaling parameter of 6.380000.
Found r_diff of 0.182725 for scaling parameter of 6.400000.
Found r_diff of 0.180398 for scaling parameter of 6.420000.
Found r_diff of 0.180646 for scaling parameter of 6.440000.
Found r_diff of 0.179460 for scaling parameter of 6.460000.
Found r_diff of 0.184829 for scaling parameter of 6.480000.
Found r_diff of 0.180414 for scaling parameter of 6.500000.
Found r_diff of 0.179966 for scaling parameter of 6.520000.
Found r_diff of 0.174813 for scaling parameter of 6.540000.
Found r_diff of 0.171739 for scaling parameter of 6.560000.
Found r_diff of 0.177390 for scaling parameter of 6.580000.
Found r_diff of 0.181219 for scaling parameter of 6.600000.
Found r_diff of 0.179947 for scaling parameter of 6.620000.
Found r_diff of 0.178881 for scaling parameter of 6.640000.
Found r_diff of 0.172933 for scaling parameter of 6.660000.
Found r_diff of 0.174558 for scaling parameter of 6.680000.
Found r_diff of 0.168482 for scaling parameter of 6.700000.
Found r_diff of 0.169553 for scaling parameter of 6.720000.
Found r_diff of 0.172842 for scaling parameter of 6.740000.
Found r_diff of 0.173851 for scaling parameter of 6.760000.
Found r_diff of 0.177282 for scaling parameter of 6.780000.
Found r_diff of 0.168596 for scaling parameter of 6.800000.
Found r_diff of 0.170760 for scaling parameter of 6.820000.
Found r_diff of 0.165905 for scaling parameter of 6.840000.
Found r_diff of 0.175012 for scaling parameter of 6.860000.
Found r_diff of 0.165863 for scaling parameter of 6.880000.
Found r_diff of 0.165047 for scaling parameter of 6.900000.
Found r_diff of 0.162896 for scaling parameter of 6.920000.
Found r_diff of 0.164747 for scaling parameter of 6.940000.
Found r_diff of 0.163075 for scaling parameter of 6.960000.
Found r_diff of 0.170600 for scaling parameter of 6.980000.
Found r_diff of 0.166492 for scaling parameter of 7.000000.
Found r_diff of 0.165035 for scaling parameter of 7.020000.
Found r_diff of 0.164770 for scaling parameter of 7.040000.
Found r_diff of 0.156142 for scaling parameter of 7.060000.
Found r_diff of 0.164967 for scaling parameter of 7.080000.
Found r_diff of 0.168283 for scaling parameter of 7.100000.
Found r_diff of 0.162534 for scaling parameter of 7.120000.
Found r_diff of 0.158915 for scaling parameter of 7.140000.
Found r_diff of 0.161457 for scaling parameter of 7.160000.
Found r_diff of 0.156583 for scaling parameter of 7.180000.
Found r_diff of 0.160571 for scaling parameter of 7.200000.
Found r_diff of 0.164527 for scaling parameter of 7.220000.
Found r_diff of 0.163732 for scaling parameter of 7.240000.
Found r_diff of 0.163235 for scaling parameter of 7.260000.
Found r_diff of 0.150111 for scaling parameter of 7.280000.
Found r_diff of 0.158285 for scaling parameter of 7.300000.
Found r_diff of 0.156011 for scaling parameter of 7.320000.
Found r_diff of 0.152571 for scaling parameter of 7.340000.
Found r_diff of 0.159879 for scaling parameter of 7.360000.
Found r_diff of 0.147200 for scaling parameter of 7.380000.
Found r_diff of 0.156962 for scaling parameter of 7.400000.
Found r_diff of 0.156648 for scaling parameter of 7.420000.
Found r_diff of 0.152107 for scaling parameter of 7.440000.
Found r_diff of 0.153303 for scaling parameter of 7.460000.
Found r_diff of 0.153600 for scaling parameter of 7.480000.
Found r_diff of 0.148519 for scaling parameter of 7.500000.
Found r_diff of 0.146112 for scaling parameter of 7.520000.
Found r_diff of 0.153647 for scaling parameter of 7.540000.
Found r_diff of 0.150799 for scaling parameter of 7.560000.
Found r_diff of 0.142305 for scaling parameter of 7.580000.
Found r_diff of 0.152035 for scaling parameter of 7.600000.
Found r_diff of 0.142057 for scaling parameter of 7.620000.
Found r_diff of 0.146985 for scaling parameter of 7.640000.
Found r_diff of 0.144528 for scaling parameter of 7.660000.
Found r_diff of 0.143376 for scaling parameter of 7.680000.
Found r_diff of 0.143966 for scaling parameter of 7.700000.
Found r_diff of 0.137542 for scaling parameter of 7.720000.
Found r_diff of 0.139502 for scaling parameter of 7.740000.
Found r_diff of 0.149261 for scaling parameter of 7.760000.
Found r_diff of 0.140919 for scaling parameter of 7.780000.
Found r_diff of 0.146881 for scaling parameter of 7.800000.
Found r_diff of 0.147716 for scaling parameter of 7.820000.
Found r_diff of 0.146870 for scaling parameter of 7.840000.
Found r_diff of 0.133284 for scaling parameter of 7.860000.
Found r_diff of 0.145320 for scaling parameter of 7.880000.
Found r_diff of 0.143961 for scaling parameter of 7.900000.
Found r_diff of 0.137272 for scaling parameter of 7.920000.
Found r_diff of 0.137484 for scaling parameter of 7.940000.
Found r_diff of 0.139902 for scaling parameter of 7.960000.
Found r_diff of 0.134890 for scaling parameter of 7.980000.
Found r_diff of 0.135576 for scaling parameter of 8.000000.
Found r_diff of 0.139057 for scaling parameter of 8.020000.
Found r_diff of 0.143272 for scaling parameter of 8.040000.
Found r_diff of 0.132449 for scaling parameter of 8.060000.
Found r_diff of 0.133889 for scaling parameter of 8.080000.
Found r_diff of 0.139020 for scaling parameter of 8.100000.
Found r_diff of 0.135405 for scaling parameter of 8.120000.
Found r_diff of 0.135306 for scaling parameter of 8.140000.
Found r_diff of 0.139295 for scaling parameter of 8.160000.
Found r_diff of 0.132452 for scaling parameter of 8.180000.
Found r_diff of 0.127125 for scaling parameter of 8.200000.
Found r_diff of 0.129862 for scaling parameter of 8.220000.
Found r_diff of 0.130510 for scaling parameter of 8.240000.
Found r_diff of 0.122828 for scaling parameter of 8.260000.
Found r_diff of 0.134774 for scaling parameter of 8.280000.
Found r_diff of 0.136077 for scaling parameter of 8.300000.
Found r_diff of 0.122722 for scaling parameter of 8.320000.
Found r_diff of 0.123323 for scaling parameter of 8.340000.
Found r_diff of 0.127314 for scaling parameter of 8.360000.
Found r_diff of 0.124170 for scaling parameter of 8.380000.
Found r_diff of 0.119770 for scaling parameter of 8.400000.
Found r_diff of 0.123023 for scaling parameter of 8.420000.
Found r_diff of 0.127439 for scaling parameter of 8.440000.
Found r_diff of 0.126263 for scaling parameter of 8.460000.
Found r_diff of 0.127970 for scaling parameter of 8.480000.
Found r_diff of 0.120381 for scaling parameter of 8.500000.
Found r_diff of 0.127675 for scaling parameter of 8.520000.
Found r_diff of 0.112649 for scaling parameter of 8.540000.
Found r_diff of 0.124095 for scaling parameter of 8.560000.
Found r_diff of 0.118363 for scaling parameter of 8.580000.
Found r_diff of 0.125686 for scaling parameter of 8.600000.
Found r_diff of 0.127226 for scaling parameter of 8.620000.
Found r_diff of 0.119520 for scaling parameter of 8.640000.
Found r_diff of 0.119941 for scaling parameter of 8.660000.
Found r_diff of 0.115726 for scaling parameter of 8.680000.
Found r_diff of 0.124931 for scaling parameter of 8.700000.
Found r_diff of 0.119527 for scaling parameter of 8.720000.
Found r_diff of 0.116127 for scaling parameter of 8.740000.
Found r_diff of 0.112878 for scaling parameter of 8.760000.
Found r_diff of 0.118771 for scaling parameter of 8.780000.
Found r_diff of 0.111450 for scaling parameter of 8.800000.
Found r_diff of 0.119185 for scaling parameter of 8.820000.
Found r_diff of 0.118069 for scaling parameter of 8.840000.
Found r_diff of 0.114117 for scaling parameter of 8.860000.
Found r_diff of 0.113122 for scaling parameter of 8.880000.
Found r_diff of 0.110749 for scaling parameter of 8.900000.
Found r_diff of 0.116651 for scaling parameter of 8.920000.
Found r_diff of 0.113033 for scaling parameter of 8.940000.
Found r_diff of 0.115495 for scaling parameter of 8.960000.
Found r_diff of 0.116941 for scaling parameter of 8.980000.
Found r_diff of 0.110935 for scaling parameter of 9.000000.
Found r_diff of 0.105947 for scaling parameter of 9.020000.
Found r_diff of 0.114720 for scaling parameter of 9.040000.
Found r_diff of 0.105132 for scaling parameter of 9.060000.
Found r_diff of 0.112531 for scaling parameter of 9.080000.
Found r_diff of 0.110558 for scaling parameter of 9.100000.
Found r_diff of 0.104773 for scaling parameter of 9.120000.
Found r_diff of 0.112689 for scaling parameter of 9.140000.
Found r_diff of 0.106433 for scaling parameter of 9.160000.
Found r_diff of 0.105599 for scaling parameter of 9.180000.
Found r_diff of 0.103644 for scaling parameter of 9.200000.
Found r_diff of 0.102065 for scaling parameter of 9.220000.
Found r_diff of 0.107756 for scaling parameter of 9.240000.
Found r_diff of 0.109921 for scaling parameter of 9.260000.
Found r_diff of 0.106447 for scaling parameter of 9.280000.
Found r_diff of 0.095465 for scaling parameter of 9.300000.
Found r_diff of 0.102154 for scaling parameter of 9.320000.
Found r_diff of 0.104024 for scaling parameter of 9.340000.
Found r_diff of 0.101783 for scaling parameter of 9.360000.
Found r_diff of 0.100403 for scaling parameter of 9.380000.
Found r_diff of 0.107690 for scaling parameter of 9.400000.
Found r_diff of 0.103255 for scaling parameter of 9.420000.
Found r_diff of 0.098573 for scaling parameter of 9.440000.
Found r_diff of 0.096665 for scaling parameter of 9.460000.
Found r_diff of 0.102456 for scaling parameter of 9.480000.
Found r_diff of 0.099438 for scaling parameter of 9.500000.
Found r_diff of 0.101587 for scaling parameter of 9.520000.
Found r_diff of 0.099555 for scaling parameter of 9.540000.
Found r_diff of 0.109030 for scaling parameter of 9.560000.
Found r_diff of 0.102801 for scaling parameter of 9.580000.
Found r_diff of 0.098654 for scaling parameter of 9.600000.
Found r_diff of 0.093659 for scaling parameter of 9.620000.
Found r_diff of 0.098830 for scaling parameter of 9.640000.
Found r_diff of 0.098004 for scaling parameter of 9.660000.
Found r_diff of 0.099843 for scaling parameter of 9.680000.
Found r_diff of 0.089752 for scaling parameter of 9.700000.
Found r_diff of 0.101074 for scaling parameter of 9.720000.
Found r_diff of 0.092890 for scaling parameter of 9.740000.
Found r_diff of 0.093964 for scaling parameter of 9.760000.
Found r_diff of 0.094467 for scaling parameter of 9.780000.
Found r_diff of 0.096294 for scaling parameter of 9.800000.
Found r_diff of 0.095828 for scaling parameter of 9.820000.
Found r_diff of 0.096823 for scaling parameter of 9.840000.
Found r_diff of 0.089850 for scaling parameter of 9.860000.
Found r_diff of 0.095318 for scaling parameter of 9.880000.
Found r_diff of 0.093099 for scaling parameter of 9.900000.
Found r_diff of 0.085248 for scaling parameter of 9.920000.
Found r_diff of 0.089767 for scaling parameter of 9.940000.
Found r_diff of 0.089119 for scaling parameter of 9.960000.
Found r_diff of 0.089113 for scaling parameter of 9.980000.
Found r_diff of 0.089449 for scaling parameter of 10.000000.
Found r_diff of 0.086124 for scaling parameter of 10.020000.
Found r_diff of 0.078950 for scaling parameter of 10.040000.
Found r_diff of 0.084901 for scaling parameter of 10.060000.
Found r_diff of 0.078290 for scaling parameter of 10.080000.
Found r_diff of 0.080955 for scaling parameter of 10.100000.
Found r_diff of 0.093392 for scaling parameter of 10.120000.
Found r_diff of 0.086711 for scaling parameter of 10.140000.
Found r_diff of 0.085698 for scaling parameter of 10.160000.
Found r_diff of 0.091774 for scaling parameter of 10.180000.
Found r_diff of 0.083049 for scaling parameter of 10.200000.
Found r_diff of 0.081658 for scaling parameter of 10.220000.
Found r_diff of 0.081580 for scaling parameter of 10.240000.
Found r_diff of 0.077858 for scaling parameter of 10.260000.
Found r_diff of 0.079218 for scaling parameter of 10.280000.
Found r_diff of 0.080286 for scaling parameter of 10.300000.
Found r_diff of 0.075089 for scaling parameter of 10.320000.
Found r_diff of 0.084143 for scaling parameter of 10.340000.
Found r_diff of 0.074570 for scaling parameter of 10.360000.
Found r_diff of 0.082201 for scaling parameter of 10.380000.
Found r_diff of 0.074699 for scaling parameter of 10.400000.
Found r_diff of 0.074932 for scaling parameter of 10.420000.
Found r_diff of 0.076906 for scaling parameter of 10.440000.
Found r_diff of 0.072986 for scaling parameter of 10.460000.
Found r_diff of 0.078092 for scaling parameter of 10.480000.
Found r_diff of 0.083017 for scaling parameter of 10.500000.
Found r_diff of 0.076549 for scaling parameter of 10.520000.
Found r_diff of 0.077508 for scaling parameter of 10.540000.
Found r_diff of 0.076011 for scaling parameter of 10.560000.
Found r_diff of 0.066565 for scaling parameter of 10.580000.
Found r_diff of 0.087562 for scaling parameter of 10.600000.
Found r_diff of 0.074938 for scaling parameter of 10.620000.
Found r_diff of 0.073016 for scaling parameter of 10.640000.
Found r_diff of 0.069040 for scaling parameter of 10.660000.
Found r_diff of 0.073747 for scaling parameter of 10.680000.
Found r_diff of 0.069294 for scaling parameter of 10.700000.
Found r_diff of 0.079620 for scaling parameter of 10.720000.
Found r_diff of 0.064938 for scaling parameter of 10.740000.
Found r_diff of 0.061989 for scaling parameter of 10.760000.
Found r_diff of 0.069749 for scaling parameter of 10.780000.
Found r_diff of 0.070581 for scaling parameter of 10.800000.
Found r_diff of 0.074592 for scaling parameter of 10.820000.
Found r_diff of 0.075135 for scaling parameter of 10.840000.
Found r_diff of 0.069173 for scaling parameter of 10.860000.
Found r_diff of 0.076547 for scaling parameter of 10.880000.
Found r_diff of 0.068644 for scaling parameter of 10.900000.
Found r_diff of 0.063258 for scaling parameter of 10.920000.
Found r_diff of 0.071041 for scaling parameter of 10.940000.
Found r_diff of 0.063403 for scaling parameter of 10.960000.
Found r_diff of 0.072239 for scaling parameter of 10.980000.
Found r_diff of 0.066672 for scaling parameter of 11.000000.
Found r_diff of 0.066563 for scaling parameter of 11.020000.
Found r_diff of 0.061872 for scaling parameter of 11.040000.
Found r_diff of 0.062094 for scaling parameter of 11.060000.
Found r_diff of 0.060969 for scaling parameter of 11.080000.
Found r_diff of 0.063671 for scaling parameter of 11.100000.
Found r_diff of 0.065509 for scaling parameter of 11.120000.
Found r_diff of 0.070680 for scaling parameter of 11.140000.
Found r_diff of 0.064667 for scaling parameter of 11.160000.
Found r_diff of 0.064627 for scaling parameter of 11.180000.
Found r_diff of 0.065120 for scaling parameter of 11.200000.
Found r_diff of 0.058982 for scaling parameter of 11.220000.
Found r_diff of 0.062311 for scaling parameter of 11.240000.
Found r_diff of 0.060009 for scaling parameter of 11.260000.
Found r_diff of 0.060702 for scaling parameter of 11.280000.
Found r_diff of 0.061943 for scaling parameter of 11.300000.
Found r_diff of 0.060559 for scaling parameter of 11.320000.
Found r_diff of 0.064217 for scaling parameter of 11.340000.
Found r_diff of 0.059153 for scaling parameter of 11.360000.
Found r_diff of 0.057962 for scaling parameter of 11.380000.
Found r_diff of 0.051910 for scaling parameter of 11.400000.
Found r_diff of 0.055598 for scaling parameter of 11.420000.
Found r_diff of 0.054679 for scaling parameter of 11.440000.
Found r_diff of 0.056196 for scaling parameter of 11.460000.
Found r_diff of 0.054446 for scaling parameter of 11.480000.
Found r_diff of 0.055193 for scaling parameter of 11.500000.
Found r_diff of 0.049537 for scaling parameter of 11.520000.
Found r_diff of 0.051410 for scaling parameter of 11.540000.
Found r_diff of 0.053772 for scaling parameter of 11.560000.
Found r_diff of 0.053462 for scaling parameter of 11.580000.
Found r_diff of 0.055875 for scaling parameter of 11.600000.
Found r_diff of 0.042238 for scaling parameter of 11.620000.
Found r_diff of 0.050954 for scaling parameter of 11.640000.
Found r_diff of 0.056760 for scaling parameter of 11.660000.
Found r_diff of 0.057146 for scaling parameter of 11.680000.
Found r_diff of 0.045704 for scaling parameter of 11.700000.
Found r_diff of 0.046450 for scaling parameter of 11.720000.
Found r_diff of 0.050066 for scaling parameter of 11.740000.
Found r_diff of 0.041802 for scaling parameter of 11.760000.
Found r_diff of 0.047600 for scaling parameter of 11.780000.
Found r_diff of 0.051858 for scaling parameter of 11.800000.
Found r_diff of 0.046621 for scaling parameter of 11.820000.
Found r_diff of 0.044790 for scaling parameter of 11.840000.
Found r_diff of 0.046281 for scaling parameter of 11.860000.
Found r_diff of 0.046436 for scaling parameter of 11.880000.
Found r_diff of 0.045917 for scaling parameter of 11.900000.
Found r_diff of 0.053613 for scaling parameter of 11.920000.
Found r_diff of 0.047185 for scaling parameter of 11.940000.
Found r_diff of 0.048912 for scaling parameter of 11.960000.
Found r_diff of 0.046166 for scaling parameter of 11.980000.
Found r_diff of 0.045691 for scaling parameter of 12.000000.
Found r_diff of 0.052371 for scaling parameter of 12.020000.
Found r_diff of 0.041319 for scaling parameter of 12.040000.
Found r_diff of 0.047690 for scaling parameter of 12.060000.
Found r_diff of 0.046244 for scaling parameter of 12.080000.
Found r_diff of 0.050627 for scaling parameter of 12.100000.
Found r_diff of 0.040931 for scaling parameter of 12.120000.
Found r_diff of 0.037757 for scaling parameter of 12.140000.
Found r_diff of 0.048592 for scaling parameter of 12.160000.
Found r_diff of 0.047773 for scaling parameter of 12.180000.
Found r_diff of 0.037287 for scaling parameter of 12.200000.
Found r_diff of 0.046489 for scaling parameter of 12.220000.
Found r_diff of 0.043711 for scaling parameter of 12.240000.
Found r_diff of 0.047688 for scaling parameter of 12.260000.
Found r_diff of 0.036440 for scaling parameter of 12.280000.
Found r_diff of 0.043763 for scaling parameter of 12.300000.
Found r_diff of 0.040601 for scaling parameter of 12.320000.
Found r_diff of 0.043509 for scaling parameter of 12.340000.
Found r_diff of 0.048819 for scaling parameter of 12.360000.
Found r_diff of 0.041911 for scaling parameter of 12.380000.
Found r_diff of 0.029757 for scaling parameter of 12.400000.
Found r_diff of 0.041782 for scaling parameter of 12.420000.
Found r_diff of 0.039426 for scaling parameter of 12.440000.
Found r_diff of 0.036444 for scaling parameter of 12.460000.
Found r_diff of 0.046473 for scaling parameter of 12.480000.
